manufacturer,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Renault,Zoe Intens Q210,65,28.11.2014,163,21.23,Winter tires,1,0,1,Moderate,13,0,0,37.8,-0.8,
Renault,Zoe Intens Q210,65,25.11.2014,140,18.39,Winter tires,1,0,1,Moderate,13.1,0,0,38.5,-0.7,
Renault,Zoe Intens Q210,65,21.11.2014,115,15.41,Winter tires,1,0,1,Moderate,13.4,0,0,41,-0.4,
Renault,Zoe Intens Q210,65,19.11.2014,119,15.1,Winter tires,1,0,1,Moderate,12.8,0,0,38,-1,
Renault,Zoe Intens Q210,65,17.11.2014,107,14.96,Summer tires,1,0,1,Moderate,13.9,0,0,40.9,0.1,
Renault,Zoe Intens Q210,65,15.11.2014,42,6.1,Summer tires,1,0,1,Moderate,14.7,0,0,42,0.9,
Renault,Zoe Intens Q210,65,13.11.2014,169,20.45,Summer tires,1,0,1,Moderate,12.1,0,0,35.7,-1.7,
Renault,Zoe Intens Q210,65,10.11.2014,154,19.4,Summer tires,1,0,1,Moderate,12.6,0,0,41.6,-1.2,
Renault,Zoe Intens Q210,65,05.11.2014,110,14.23,Summer tires,1,0,1,Moderate,12.9,0,0,35.1,-0.9,
Renault,Zoe Intens Q210,65,03.11.2014,141,16.39,Summer tires,1,0,1,Moderate,11.6,0,0,38.9,-2.2,
Renault,Zoe Intens Q210,65,29.10.2014,128,15.75,Summer tires,1,0,1,Normal,12.4,0,0,44.1,-1.4,
Renault,Zoe Intens Q210,65,26.10.2014,81,12.75,Summer tires,1,1,1,Fast,15.6,0,0,41.9,1.8,
Renault,Zoe Intens Q210,65,24.10.2014,139,18.7,Summer tires,1,0,1,Normal,12.8,0,0,37.7,-1,
Renault,Zoe Intens Q210,65,23.10.2014,113,13.24,Summer tires,1,0,1,Moderate,11.7,0,0,38.1,-2.1,
Renault,Zoe Intens Q210,65,21.10.2014,148,18.22,Summer tires,1,1,1,Normal,12.3,0,0,44.2,-1.5,
Renault,Zoe Intens Q210,65,19.10.2014,65,7.63,Summer tires,1,0,1,Normal,11.8,0,0,37.2,-2,
Renault,Zoe Intens Q210,65,18.10.2014,152,16.71,Summer tires,1,0,1,Moderate,11,0,0,37.9,-2.8,
Renault,Zoe Intens Q210,65,14.10.2014,142,16.59,Summer tires,1,0,1,Moderate,11.7,0,0,35.7,-2.1,
Renault,Zoe Intens Q210,65,10.10.2014,184,20.84,Summer tires,1,0,1,Moderate,11.3,0,0,37.5,-2.5,
Renault,Zoe Intens Q210,65,06.10.2014,155,16.88,Summer tires,1,0,1,Moderate,10.9,0,0,34.6,-2.9,
Renault,Zoe Intens Q210,65,01.10.2014,135,15.01,Summer tires,1,0,1,Moderate,11.1,0,0,36.6,-2.7,
Renault,Zoe Intens Q210,65,29.09.2014,180,19.55,Summer tires,1,0,1,Moderate,10.9,0,0,39.2,-2.9,
Renault,Zoe Intens Q210,65,16.09.2014,209,22.95,Summer tires,1,0,1,Moderate,10.96,0,0,38.3,-2.84,
Renault,Zoe Intens Q210,65,12.09.2014,139,14.52,Summer tires,1,0,1,Moderate,10.5,0,0,41,-3.3,
Renault,Zoe Intens Q210,65,07.09.2014,128,18.23,Summer tires,0,1,0,Normal,14.3,0,0,62.4,0.5,
Renault,Zoe Intens Q210,65,06.09.2014,82,9.03,Summer tires,1,0,1,Moderate,10.9,0,0,35.1,-2.9,
Renault,Zoe Intens Q210,65,22.08.2014,110,11.72,Summer tires,1,0,1,Moderate,10.7,0,0,31.4,-3.1,
Renault,Zoe Intens Q210,65,20.08.2014,53,5.53,Summer tires,1,0,1,Moderate,10.4,0,0,36.1,-3.4,
Renault,Zoe Intens Q210,65,19.08.2014,39,4.23,Summer tires,1,0,1,Moderate,10.8,0,0,38.4,-3,
Renault,Zoe Intens Q210,65,16.08.2014,53,5.82,Summer tires,1,0,1,Moderate,11,0,0,40.2,-2.8,
Renault,Zoe Intens Q210,65,14.08.2014,107,11.57,Summer tires,1,0,1,Moderate,10.8,0,0,39.8,-3,
Renault,Zoe Intens Q210,65,13.08.2014,125,13.86,Summer tires,1,0,1,Moderate,11.1,0,0,35.5,-2.7,
Renault,Zoe Intens Q210,65,09.08.2014,42,4.97,Summer tires,1,0,1,Moderate,11.9,0,0,40.7,-1.9,
Renault,Zoe Intens Q210,65,08.08.2014,115,11.79,Summer tires,1,0,1,Moderate,10.3,0,0,38.3,-3.5,
Renault,Zoe Intens Q210,65,06.08.2014,108,11.64,Summer tires,1,0,1,Moderate,10.8,0,0,40.1,-3,
Renault,Zoe Intens Q210,65,04.08.2014,126,15.26,Summer tires,1,0,1,Moderate,12,0,0,46.6,-1.8,
Renault,Zoe Intens Q210,65,02.08.2014,102,11.11,Summer tires,1,0,1,Moderate,10.9,0,0,34.4,-2.9,
Renault,Zoe Intens Q210,65,31.07.2014,152,16.55,Summer tires,1,0,1,Moderate,10.9,0,0,38.7,-2.9,
Renault,Zoe Intens Q210,65,27.07.2014,23,2.75,Summer tires,1,0,1,Normal,12,0,0,35.2,-1.8,
Renault,Zoe Intens Q210,65,26.07.2014,62,8.95,Summer tires,1,1,1,Normal,14.3,0,0,62.2,0.5,
Renault,Zoe Intens Q210,65,26.07.2014,140,16.17,Summer tires,1,1,1,Normal,11.6,0,0,51.2,-2.2,gratis Ladung stilhaus rothrist
Renault,Zoe Intens Q210,65,26.07.2014,49,5.51,Summer tires,1,0,1,Moderate,11.2,0,0,34.7,-2.6,
Renault,Zoe Intens Q210,65,24.07.2014,152,15.79,Summer tires,1,0,1,Moderate,10.4,0,0,39.2,-3.4,
Renault,Zoe Intens Q210,65,21.07.2014,152,16.72,Summer tires,1,0,1,Moderate,11,0,0,36.9,-2.8,
Renault,Zoe Intens Q210,65,15.07.2014,124,13.13,Summer tires,1,0,1,Moderate,10.6,0,0,37.8,-3.2,
Renault,Zoe Intens Q210,65,11.07.2014,164,19.69,Summer tires,1,0,1,Moderate,12,0,0,38,-1.8,
Renault,Zoe Intens Q210,65,09.07.2014,126,14.41,Summer tires,1,0,1,Moderate,11.4,0,0,40.5,-2.4,
Renault,Zoe Intens Q210,65,04.07.2014,137,15.06,Summer tires,1,0,1,Moderate,11,0,0,39.9,-2.8,
Renault,Zoe Intens Q210,65,01.07.2014,102,10.96,Summer tires,1,0,1,Moderate,10.8,0,0,37.2,-3,
Renault,Zoe Intens Q210,65,28.06.2014,42,4.51,Summer tires,1,0,1,Moderate,10.8,0,0,38.1,-3,
Renault,Zoe Intens Q210,65,26.06.2014,196,21.81,Summer tires,1,0,1,Moderate,11.1,0,0,41,-2.7,
Renault,Zoe Intens Q210,65,19.06.2014,224,23.3,Summer tires,1,0,1,Moderate,10.4,0,0,33.1,-3.4,
Renault,Zoe Intens Q210,65,13.06.2014,214,22.62,Summer tires,1,0,1,Moderate,10.6,0,0,34.9,-3.2,Rekord nach Vollladung 214km 
Renault,Zoe Intens Q210,65,09.06.2014,49,23.61,Summer tires,1,1,1,Normal,13.1,0,0,66.4,-0.7,
Renault,Zoe Intens Q210,65,08.06.2014,131,2.56,Summer tires,1,1,1,Normal,13.2,0,0,67,-0.6,Gratis Ladung Evite Härkingen
Renault,Zoe Intens Q210,65,08.06.2014,171,18.8,Summer tires,1,0,1,Moderate,11,0,0,40.3,-2.8,
Renault,Zoe Intens Q210,65,04.06.2014,139,15.42,Summer tires,1,0,1,Moderate,11.1,0,0,40.1,-2.7,
Renault,Zoe Intens Q210,65,01.06.2014,22,2.1,Summer tires,1,0,1,Moderate,9.5,0,0,36.3,-4.3,
Renault,Zoe Intens Q210,65,01.06.2014,90,10.57,Summer tires,1,0,1,Moderate,11.8,0,0,31.2,-2,
Renault,Zoe Intens Q210,65,26.05.2014,151,17.52,Summer tires,1,0,1,Moderate,11.6,0,0,37.5,-2.2,Gratis Ladung PostFinance Engehalde Bern
Renault,Zoe Intens Q210,65,21.05.2014,118,12.65,Summer tires,1,0,1,Moderate,10.7,0,0,36.5,-3.1,
Renault,Zoe Intens Q210,65,19.05.2014,37,5.13,Summer tires,1,0,1,Moderate,13.9,0,0,40.8,0.1,Ladung bei Renault E. Bill AG<br />Detligen (Group-e MOVE Station)<br />MOVE Abo Geschenk von Renault
Renault,Zoe Intens Q210,65,18.05.2014,137,20.12,Summer tires,1,1,1,Normal,14.7,0,0,54.1,0.9,
Renault,Zoe Intens Q210,65,17.05.2014,114,17.98,Summer tires,1,1,1,Normal,15.8,0,0,74.6,2,Gratis Ladung Renault Thurgauerstrasse 102 Glattbrugg (Group-e MOVE)<br />Besuch GYMOTION im Hallenstadion Zürich
Renault,Zoe Intens Q210,65,17.05.2014,17,1.89,Summer tires,1,0,1,Moderate,10.8,0,0,27.7,-3,
Renault,Zoe Intens Q210,65,16.05.2014,157,19.07,Summer tires,1,0,1,Moderate,12.23,0,0,40.8,-1.57,
Renault,Zoe Intens Q210,65,13.05.2014,120,14.52,Summer tires,1,0,1,Moderate,12.1,0,0,33.6,-1.7,
Renault,Zoe Intens Q210,65,10.05.2014,61,7.17,Summer tires,1,0,1,Moderate,11.7,0,0,34.7,-2.1,
Renault,Zoe Intens Q210,65,09.05.2014,48,5.52,Summer tires,1,0,1,Moderate,11.6,0,0,36.3,-2.2,
Renault,Zoe Intens Q210,65,08.05.2014,49,5.56,Summer tires,1,0,1,Moderate,11.2,0,0,38,-2.6,
Renault,Zoe Intens Q210,65,07.05.2014,108,12.9,Summer tires,1,0,1,Moderate,12,0,0,33.8,-1.8,
Renault,Zoe Intens Q210,65,05.05.2014,138,16.89,Summer tires,1,0,1,Moderate,12.2,0,0,40,-1.6,
Renault,Zoe Intens Q210,65,29.04.2014,129,16.06,Summer tires,1,0,1,Moderate,12.5,0,0,32.9,-1.3,"Vollladung  7 Grad <br />mit 17.3 kW  3phasig  (25A,400V) <br />SOC 24% Reichweite 33km (vor dem Laden) 100% geladen  136km Reichweite"
Renault,Zoe Intens Q210,65,28.04.2014,122,13.5,Summer tires,1,0,1,Moderate,11.1,0,0,30.6,-2.7,"Vollladung  7 Grad <br />mit 17.3 kW  3phasig  (25A,400V) <br />SOC 44% Reichweite 72km (vor dem Laden) 99% geladen  132km Reichweite"
Renault,Zoe Intens Q210,65,22.04.2014,130,16.03,Summer tires,1,1,1,Normal,12.3,0,0,41.7,-1.5,Chäschueche bei Katharina Herzogenbuchsee
Renault,Zoe Intens Q210,65,20.04.2014,65,7.65,Summer tires,1,0,1,Moderate,11.8,0,0,37.7,-2,
Renault,Zoe Intens Q210,65,16.04.2014,151,17.79,Summer tires,1,0,1,Moderate,11.8,0,0,38.5,-2,
Renault,Zoe Intens Q210,65,12.04.2014,130,14.33,Summer tires,1,1,1,Normal,14.8,0,0,57,1,Hochzeitstag Gerbers Vordemwald
Renault,Zoe Intens Q210,65,10.04.2014,165,19.74,Summer tires,1,0,1,Moderate,12,0,0,38.1,-1.8,"Vollladung  18 Grad <br />mit 17.3 kW  3phasig  (25A,400V) <br />SOC 14% Reichweite 20km (vor dem Laden) 100% geladen  135km Reichweite"
Renault,Zoe Intens Q210,65,05.04.2014,144,16.61,Summer tires,1,0,1,Moderate,11.5,0,0,35.4,-2.3,"Vollladung  18 Grad <br />mit 17.3 kW  3phasig  (25A,400V) <br />SOC 40% Reichweite 49km (vor dem Laden) 100% geladen  136km Reichweite"
Renault,Zoe Intens Q210,65,01.04.2014,107,12.78,Summer tires,1,0,1,Moderate,12,0,0,35.8,-1.8,"Vollladung  15 Grad <br />mit 17.3 kW  3phasig  (25A,400V) <br />SOC 44% Reichweite 68km (vor dem Laden) 100% geladen  135km Reichweite"
Renault,Zoe Intens Q210,65,30.03.2014,89,11.88,Summer tires,1,1,1,Normal,13.4,0,0,54.7,-0.4,"Attalens Büetigen<br />Vollladung  3 Grad <br />mit 17.3 kW  3phasig  (25A,400V) <br />SOC 46% Reichweite 58km (vor dem Laden) 100% geladen  134km Reichweite"
Renault,Zoe Intens Q210,65,29.03.2014,136,20.03,Summer tires,1,1,1,Normal,14.6,0,0,53.3,0.8,"gratis in Attalens geladen (Privat) mit 25A 3phasig<br />nach 136km von Büetigen nach Villeneuve (via Kerzers, Murten und Düdingen) und dann weiter nach Attalens (Zwischenladung in Freiburg war nicht möglich)"
Renault,Zoe Intens Q210,65,29.03.2014,85,10.31,Summer tires,1,0,1,Moderate,12.1,0,0,32.8,-1.7,"Vollladung  10 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 50% Reichweite 73km (vor dem Laden) 99% geladen  127km Reichweite"
Renault,Zoe Intens Q210,65,26.03.2014,120,15.06,Summer tires,1,0,1,Moderate,12.6,0,0,34.9,-1.2,"Vollladung  4 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 31% Reichweite 49km (vor dem Laden) 100% geladen  136km Reichweite"
Renault,Zoe Intens Q210,65,24.03.2014,18,19.27,Summer tires,1,0,1,Moderate,12.2,0,0,36.7,-1.6,"Vollladung  1 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 8% Reichweite 12km (vor dem Laden) 100% geladen  173km Reichweite"
Renault,Zoe Intens Q210,65,24.03.2014,160,2.45,Summer tires,1,0,1,Moderate,12.2,0,0,38,-1.6,
Renault,Zoe Intens Q210,65,19.03.2014,97,11.7,Winter tires,1,0,1,Moderate,12.1,0,0,34.2,-1.7,"Vollladung  10 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 49% Reichweite 73km (vor dem Laden) 100% geladen  135km Reichweite"
Renault,Zoe Intens Q210,65,17.03.2014,126,15.09,Winter tires,1,0,1,Moderate,12,0,0,40.2,-1.8,"Vollladung  10 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 34% Reichweite 39km (vor dem Laden) 100% geladen  135km Reichweite"
Renault,Zoe Intens Q210,65,12.03.2014,120,15.24,Winter tires,1,0,1,Moderate,12.7,0,0,35.3,-1.1,"Vollladung  10 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 31% Reichweite 39km (vor dem Laden) 100% geladen  136km Reichweite (199 nach Opt)."
Renault,Zoe Intens Q210,65,10.03.2014,124,16.1,Winter tires,1,0,1,Moderate,12.9,0,0,38.5,-0.9,"Vollladung  10 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 28% Reichweite 41km (vor dem Laden) 100% geladen  155km Reichweite (199 nach Opt)."
Renault,Zoe Intens Q210,65,04.03.2014,105,14.18,Winter tires,1,0,1,Moderate,13.5,0,0,40.3,-0.3,"Vollladung  4 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 36% Reichweite 44km (vor dem Laden) 100% geladen  133km Reichweite"
Renault,Zoe Intens Q210,65,02.03.2014,118,14.59,Winter tires,1,0,1,Moderate,12.4,0,0,38.6,-1.4,"Vollladung  7 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 53% Reichweite 51km (vor dem Laden) 100% geladen  151km Reichweite"
Renault,Zoe Intens Q210,65,26.02.2014,157,19.25,Winter tires,1,0,1,Moderate,12.2,0,0,39.3,-1.6,"Vollladung  7 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 13% Reichweite 15km (vor dem Laden) 100% geladen  136km Reichweite"
Renault,Zoe Intens Q210,65,24.02.2014,120,16.54,Winter tires,1,0,1,Moderate,13.8,0,0,33.2,0,"Vollladung  9 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 25% Reichweite 37km (vor dem Laden) 100% geladen  160km Reichweite"
Renault,Zoe Intens Q210,65,20.02.2014,105,13.95,Winter tires,1,0,1,Moderate,13.4,0,0,43.5,-0.4,"Vollladung  9 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 36% Reichweite 53km (vor dem Laden) 100% geladen  136km Reichweite"
Renault,Zoe Intens Q210,65,18.02.2014,56,7.41,Winter tires,1,0,1,Moderate,13.1,0,0,35.8,-0.7,"Vollladung  9 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 65% Reichweite 88km (vor dem Laden) 100% geladen  138km Reichweite"
Renault,Zoe Intens Q210,65,17.02.2014,100,12.55,Winter tires,1,0,1,Moderate,12.6,0,0,40.3,-1.2,"Vollladung  9 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 41% Reichweite 55km (vor dem Laden) 100% geladen  132km Reichweite"
Renault,Zoe Intens Q210,65,15.02.2014,37,5.32,Winter tires,1,0,1,Moderate,14.3,0,0,45.2,0.5,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 54% Reichweite 63km (vor dem Laden) 100% geladen  119km Reichweite"
Renault,Zoe Intens Q210,65,14.02.2014,134,17.37,Winter tires,1,0,1,Moderate,13,0,0,41,-0.8,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 22% Reichweite 32km (vor dem Laden) 86% geladen  108km Reichweite"
Renault,Zoe Intens Q210,65,11.02.2014,116,16.72,Winter tires,1,0,1,Moderate,14.4,0,0,31.2,0.6,"Vollladung  -2 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 24% Reichweite 46km (vor dem Laden) 100% geladen  128km Reichweite"
Renault,Zoe Intens Q210,65,04.02.2014,101,13.75,Winter tires,1,0,1,Moderate,13.6,0,0,37.6,-0.2,"Vollladung  0 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 33% Reichweite 46km (vor dem Laden) 100% geladen  128km Reichweite"
Renault,Zoe Intens Q210,65,01.02.2014,54,9.26,Winter tires,1,0,1,Moderate,17.1,0,0,36.1,3.3,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 54% Reichweite 57km (vor dem Laden) 100% geladen  106km Reichweite"
Renault,Zoe Intens Q210,65,31.01.2014,55,7.97,Winter tires,1,0,1,Moderate,14.6,0,1,38.8,0.8,"Vollladung  -2 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 67% Reichweite 100km (vor dem Laden) 100% geladen  135km Reichweite"
Renault,Zoe Intens Q210,65,29.01.2014,96,14.29,Winter tires,1,0,1,Moderate,14.8,0,0,33.4,1,"Vollladung  -2 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 33% Reichweite 44km (vor dem Laden) 100% geladen  139km Reichweite"
Renault,Zoe Intens Q210,65,27.01.2014,129,17.36,Winter tires,1,0,1,Moderate,13.5,0,0,35.7,-0.3,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 19% Reichweite 26km (vor dem Laden) 99% geladen  134km Reichweite"
Renault,Zoe Intens Q210,65,20.01.2014,92,12.72,Winter tires,1,0,1,Moderate,13.9,0,0,36,0.1,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 42% Reichweite 52km (vor dem Laden) 100% geladen  131km Reichweite"
Renault,Zoe Intens Q210,65,14.01.2014,141,19.41,Winter tires,1,0,1,Moderate,13.7,0,0,38.1,-0.1,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 24% Reichweite %%40km (vor dem Laden) 100% geladen  131km Reichweite"
Renault,Zoe Intens Q210,65,09.01.2014,21,35.52,Winter tires,1,1,1,Normal,14,0,0,55.7,0.2,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 6% Reichweite 8km (vor dem Laden) 100% geladen  136km Reichweite"
Renault,Zoe Intens Q210,65,09.01.2014,105,9.6,Winter tires,1,1,1,Normal,13.7,0,0,54.5,-0.1,"Gratis Ladung bei Emil Frey Safenwil<br />mit 22 kW  3phasig  (32A,400V) <br />SOC 28% Reichweite 43km (vor dem Laden) 45% geladen  68km Reichweite"
Renault,Zoe Intens Q210,65,08.01.2014,62,8.28,Winter tires,1,0,1,Moderate,13.3,0,0,38,-0.5,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 35% Reichweite 52km (vor dem Laden) 83% geladen  123km Reichweite"
Renault,Zoe Intens Q210,65,07.01.2014,108,15.02,Winter tires,1,0,1,Moderate,14,0,1,37.9,0.2,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 34% Reichweite 48km (vor dem Laden) 100% geladen  135km Reichweite"
Renault,Zoe Intens Q210,65,05.01.2014,70,17.29,Winter tires,1,1,1,Normal,16.2,0,1,63.3,2.4,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 17% Reichweite 21km (vor dem Laden) 100% geladen  136km Reichweite"
Renault,Zoe Intens Q210,65,05.01.2014,70,5.5,Winter tires,1,1,1,Normal,16,0,0,60,2.2,gratis Ladung<br />Evite Oftrigen<br />Start 45% 57km<br />Ende 70% 90km
Renault,Zoe Intens Q210,65,04.01.2014,30,5.61,Winter tires,1,0,1,Moderate,18.7,0,0,26.2,4.9,"Vollladung  3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 74% Reichweite 89km (vor dem Laden) 100% geladen  125km Reichweite"
Renault,Zoe Intens Q210,65,30.12.2013,112,16.25,Winter tires,1,0,1,Moderate,14.6,0,0,41,0.8,"Vollladung  -2 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 24% Reichweite 32km (vor dem Laden) 100% geladen  127km Reichweite"
Renault,Zoe Intens Q210,65,25.12.2013,26,4.43,Winter tires,1,0,1,Normal,16.9,0,0,28.5,3.1,"Vollladung  10 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 81% Reichweite 99km (vor dem Laden) 100% geladen  123km Reichweite"
Renault,Zoe Intens Q210,65,23.12.2013,63,8.32,Winter tires,1,0,1,Moderate,13.3,0,0,33.5,-0.5,"Vollladung  7 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 58% Reichweite 70km (vor dem Laden) 100% geladen  127km Reichweite"
Renault,Zoe Intens Q210,65,22.12.2013,77,12.21,Winter tires,1,1,1,Normal,15.7,0,0,42.8,1.9,"Vollladung  7 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 42% Reichweite 55km (vor dem Laden) 100% geladen  134km Reichweite"
Renault,Zoe Intens Q210,65,20.12.2013,118,17.87,Winter tires,1,0,1,Moderate,15.2,0,0,41.5,1.4,"Vollladung  0 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 16% Reichweite 21km (vor dem Laden) 100% geladen  144 km Reichweite"
Renault,Zoe Intens Q210,65,19.12.2013,87,12.47,Winter tires,1,0,1,Moderate,14.4,0,0,36.9,0.6,"Vollladung  -3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 42% Reichweite 57km (vor dem Laden) 100% geladen  140km Reichweite"
Renault,Zoe Intens Q210,65,17.12.2013,94,14.08,Winter tires,1,0,1,Normal,15,0,1,36.8,1.2,"Vollladung  -3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 39% Reichweite 41km (vor dem Laden) 100% geladen  122 km Reichweite"
Renault,Zoe Intens Q210,65,15.12.2013,70,12.25,Winter tires,1,0,1,Normal,17.4,0,0,34.1,3.6,"Vollladung 15:33 Uhr -3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 39% Reichweite 41km (vor dem Laden) 100% geladen  122 km Reichweite"
Renault,Zoe Intens Q210,65,12.12.2013,52,7.39,Winter tires,1,0,1,Moderate,14.3,0,0,39.7,0.5,"Vollladung 15:33 Uhr -1 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 64% Reichweite 91km (vor dem Laden)<br />99% geladen  139 km Reichweite"
Renault,Zoe Intens Q210,65,11.12.2013,48,8.26,Winter tires,1,0,1,Moderate,17,0,0,37.7,3.2,"Vollladung 15:33 Uhr -1 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 59% Reichweite ??km (vor dem Laden)<br />100% geladen  125 km Reichweite"
Renault,Zoe Intens Q210,65,10.12.2013,121,18.45,Winter tires,1,0,1,Moderate,15.3,0,0,35.4,1.5,"Vollladung 15:33 Uhr -1 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 25% Reichweite 33km (vor dem Laden)<br />100% geladen  145 km Reichweite"
Renault,Zoe Intens Q210,65,07.12.2013,90,16.94,Winter tires,1,1,1,Moderate,15.7,0,0,45.6,1.9,"Vollladung 15:33 Uhr -1 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 21% Reichweite 26km (vor dem Laden)<br />100% geladen  131 km Reichweite"
Renault,Zoe Intens Q210,65,07.12.2013,51,5.48,Winter tires,1,0,1,Moderate,15.7,0,0,38,1.9,Gratis Betankung Swisscomm Worblaufen
Renault,Zoe Intens Q210,65,06.12.2013,21,3.6,Winter tires,1,0,1,Moderate,12.2,0,0,49,-1.6,
Renault,Zoe Intens Q210,65,05.12.2013,33,5,Winter tires,1,0,1,Moderate,15.24,0,1,27.5,1.44,gratis Betankung
Renault,Zoe Intens Q210,65,05.12.2013,115,17.15,Winter tires,1,0,1,Moderate,14.9,0,1,36.5,1.1,"Vollladung 15:33 Uhr -4 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 22% Reichweite 31km (vor dem Laden)<br />100% geladen  148 km Reichweite"
Renault,Zoe Intens Q210,65,03.12.2013,127,18.3,Winter tires,1,0,1,Moderate,14.5,0,0,37,0.7,"Vollladung 15:33 Uhr -4 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 12% Reichweite 17km (vor dem Laden)<br />100% geladen  151 km Reichweite"
Renault,Zoe Intens Q210,65,01.12.2013,113,17.97,Winter tires,1,0,1,Normal,15.9,0,0,43.6,2.1,
Renault,Zoe Intens Q210,65,29.11.2013,43,7,Winter tires,1,0,1,Normal,16.4,0,0,39,2.6,"Vollladung 08:43 Uhr -2 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 61% Reichweite 79km (vor dem Laden)<br />100% geladen  127 km Reichweite"
Renault,Zoe Intens Q210,65,27.11.2013,96,14.63,Winter tires,1,0,1,Normal,15.3,0,0,37.3,1.5,"Vollladung 08:43 Uhr -2 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 30% Reichweite 43km (vor dem Laden)<br />100% geladen  133 km Reichweite"
Renault,Zoe Intens Q210,65,25.11.2013,90,13.6,Winter tires,1,0,1,Fast,15.1,0,0,42.4,1.3,"Vollladung 08:43 Uhr -2 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 34% Reichweite 43km (vor dem Laden)<br />100% geladen  129 km Reichweite"
Renault,Zoe Intens Q210,65,24.11.2013,99,16.2,Winter tires,1,0,1,Normal,16.3,0,0,37.4,2.5,"Vollladung 08:43 Uhr 3 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 24% Reichweite 31km (vor dem Laden)<br />100% geladen  131 km Reichweite"
Renault,Zoe Intens Q210,65,21.11.2013,122,17.84,Winter tires,1,0,1,Moderate,14.6,0,0,32.3,0.8,"Vollladung 08:43 Uhr 5 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 18% Reichweite 24km (vor dem Laden)<br />100% geladen  143 km Reichweite<br />"
Renault,Zoe Intens Q210,65,19.11.2013,116,15.26,Winter tires,1,0,1,Moderate,13.2,0,0,37.9,-0.6,"Vollladung 08:43 Uhr 5 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 30% Reichweite 47km (vor dem Laden)<br />100% geladen  135 km Reichweite<br />"
Renault,Zoe Intens Q210,65,17.11.2013,25,3.34,Winter tires,1,0,1,Moderate,13.4,0,0,37.9,-0.4,"Vollladung 08:43 Uhr 5 Grad <br />mit 22 kW  3phasig  (32A,400V) <br />SOC 85% Reichweite 114km (vor dem Laden)<br />100% geladen  135 km Reichweite<br />"
